dealer_slug,dealer_name,destination,tier_label,price_tier_min,price_tier_max,weight_tier_min_g,weight_tier_max_g,cost,currency,free_shipping,source_url,scraped_at
gbcollection,gbcollection,World,"over 1000,00 EUR",1000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gbcollection/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:45.456436+00:00
gin,gin,Australia,"up to 125,00 EUR",0.0,125.0,,,19.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Australia,"125,00 EUR to 500,00 EUR",125.0,500.0,,,28.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Australia,"500,00 EUR to 1500,00 EUR",500.0,1500.0,,,38.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Australia,"1500,00 EUR to 3000,00 EUR",1500.0,3000.0,,,45.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Australia,"over 3000,00 EUR",3000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Belgium,"up to 125,00 EUR",0.0,125.0,,,11.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Belgium,"125,00 EUR to 500,00 EUR",125.0,500.0,,,18.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Belgium,"500,00 EUR to 1500,00 EUR",500.0,1500.0,,,24.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Belgium,"1500,00 EUR to 3000,00 EUR",1500.0,3000.0,,,29.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Belgium,"over 3000,00 EUR",3000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,China,"up to 125,00 EUR",0.0,125.0,,,40.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Denmark,"up to 125,00 EUR",0.0,125.0,,,11.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Denmark,"125,00 EUR to 500,00 EUR",125.0,500.0,,,18.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Denmark,"500,00 EUR to 1500,00 EUR",500.0,1500.0,,,24.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Denmark,"1500,00 EUR to 3000,00 EUR",1500.0,3000.0,,,29.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Denmark,"over 3000,00 EUR",3000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Germany,"up to 125,00 EUR",0.0,125.0,,,11.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Germany,"125,00 EUR to 500,00 EUR",125.0,500.0,,,18.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Germany,"500,00 EUR to 1500,00 EUR",500.0,1500.0,,,24.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Germany,"1500,00 EUR to 3000,00 EUR",1500.0,3000.0,,,29.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Germany,"over 3000,00 EUR",3000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,France,"up to 125,00 EUR",0.0,125.0,,,11.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,France,"125,00 EUR to 500,00 EUR",125.0,500.0,,,18.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,France,"500,00 EUR to 1500,00 EUR",500.0,1500.0,,,24.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,France,"1500,00 EUR to 3000,00 EUR",1500.0,3000.0,,,29.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,France,"over 3000,00 EUR",3000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,United Kingdom,"up to 125,00 EUR",0.0,125.0,,,14.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,United Kingdom,"125,00 EUR to 500,00 EUR",125.0,500.0,,,25.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,United Kingdom,"500,00 EUR to 1500,00 EUR",500.0,1500.0,,,30.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,United Kingdom,"1500,00 EUR to 3000,00 EUR",1500.0,3000.0,,,35.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,United Kingdom,"over 3000,00 EUR",3000.0,,,,0.0,EUR,True,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
gin,gin,Ireland,"up to 125,00 EUR",0.0,125.0,,,14.0,EUR,False,https://www.ma-shops.com/gin/versandkosten.php?lang=en&curr=EUR,2026-08-20T16:57:47.168201+00:00
